day,time,tem,rain,rain%,cloud,pressure,wind,gust,forecast
20110129.0,12.0,20.0,0.0,0.0,35.0,1024.0,8.0,9.0,14.0
20110129.0,15.0,20.0,0.0,0.0,21.0,1021.0,4.0,5.0,0.0
20110129.0,18.0,14.0,0.0,0.0,18.0,1023.0,3.0,7.0,0.0
20110129.0,21.0,12.0,0.0,0.0,36.0,1025.0,6.0,12.0,14.0
20110128.0,0.0,14.0,0.0,0.0,77.0,1025.0,5.0,7.0,1.0
20110128.0,3.0,12.0,0.0,0.0,89.0,1026.0,8.0,10.0,13.0
20110128.0,6.0,11.0,0.0,0.0,78.0,1026.0,16.0,23.0,1.0
20110128.0,9.0,12.0,0.1,0.0,76.0,1027.0,9.0,11.0,1.0
20110128.0,12.0,15.0,0.1,0.0,47.0,1024.0,11.0,12.0,14.0
20110128.0,15.0,19.0,0.0,0.0,34.0,1022.0,6.0,7.0,14.0
20110128.0,18.0,12.0,0.0,0.0,36.0,1023.0,12.0,24.0,14.0
20110128.0,21.0,14.0,0.0,0.0,48.0,1026.0,7.0,11.0,14.0
20110127.0,0.0,12.0,0.0,0.0,34.0,1024.0,4.0,7.0,14.0
20110127.0,3.0,11.0,0.0,0.0,61.0,1024.0,3.0,5.0,14.0
20110127.0,6.0,11.0,0.0,0.0,64.0,1024.0,11.0,16.0,1.0
20110127.0,9.0,14.0,0.0,0.0,73.0,1026.0,5.0,5.0,1.0
20110127.0,12.0,19.0,0.0,0.0,43.0,1022.0,9.0,10.0,14.0
20110127.0,15.0,21.0,0.0,0.0,7.0,1020.0,7.0,8.0,0.0
20110127.0,18.0,15.0,0.0,0.0,6.0,1022.0,6.0,11.0,0.0
20110127.0,21.0,14.0,0.0,0.0,67.0,1025.0,1.0,2.0,1.0
20110126.0,0.0,12.0,0.0,0.0,53.0,1024.0,4.0,7.0,14.0
20110126.0,3.0,13.0,0.0,0.0,72.0,1024.0,5.0,7.0,1.0
20110126.0,6.0,12.0,0.0,0.0,82.0,1025.0,12.0,15.0,1.0
20110126.0,9.0,12.0,0.0,0.0,78.0,1027.0,6.0,7.0,1.0
20110126.0,12.0,17.0,0.0,0.0,47.0,1023.0,8.0,9.0,14.0
20110126.0,15.0,20.0,0.0,0.0,12.0,1021.0,6.0,7.0,0.0
20110126.0,18.0,14.0,0.0,0.0,8.0,1022.0,5.0,10.0,0.0
20110126.0,21.0,13.0,0.0,0.0,53.0,1024.0,4.0,7.0,14.0
20110125.0,0.0,12.0,0.0,0.0,52.0,1024.0,3.0,5.0,14.0
20110125.0,3.0,12.0,0.0,0.0,78.0,1024.0,5.0,9.0,1.0
20110125.0,6.0,12.0,0.0,0.0,74.0,1024.0,11.0,15.0,1.0
20110125.0,9.0,13.0,0.0,0.0,75.0,1025.0,5.0,6.0,1.0
20110125.0,12.0,20.0,0.0,0.0,28.0,1022.0,4.0,5.0,14.0
20110125.0,15.0,20.0,0.0,0.0,11.0,1020.0,6.0,7.0,0.0
20110125.0,18.0,15.0,0.0,0.0,6.0,1021.0,5.0,9.0,0.0
20110125.0,21.0,12.0,0.0,0.0,19.0,1024.0,6.0,11.0,0.0
20110124.0,0.0,12.0,0.0,0.0,92.0,1024.0,8.0,11.0,13.0
20110124.0,3.0,11.0,0.0,0.0,79.0,1024.0,8.0,11.0,1.0
20110124.0,6.0,11.0,0.0,0.0,81.0,1024.0,12.0,17.0,1.0
20110124.0,9.0,12.0,0.0,0.0,54.0,1025.0,6.0,7.0,14.0
20110124.0,12.0,19.0,0.0,0.0,34.0,1021.0,5.0,5.0,14.0
20110124.0,15.0,20.0,0.0,0.0,18.0,1019.0,5.0,6.0,0.0
20110124.0,18.0,14.0,0.0,0.0,31.0,1021.0,2.0,4.0,14.0
20110124.0,21.0,13.0,0.0,0.0,41.0,1024.0,6.0,10.0,14.0
20110123.0,0.0,14.0,0.0,0.0,71.0,1021.0,4.0,5.0,1.0
20110123.0,3.0,13.0,0.1,0.0,79.0,1022.0,6.0,9.0,1.0
20110123.0,6.0,12.0,0.0,0.0,85.0,1023.0,11.0,15.0,1.0
20110123.0,9.0,13.0,0.0,0.0,72.0,1024.0,6.0,7.0,1.0
20110123.0,12.0,19.0,0.0,0.0,42.0,1021.0,6.0,7.0,14.0
20110123.0,15.0,19.0,0.0,0.0,49.0,1019.0,8.0,9.0,14.0
20110123.0,18.0,15.0,0.0,0.0,62.0,1021.0,13.0,23.0,14.0
20110123.0,21.0,13.0,0.0,0.0,79.0,1024.0,7.0,10.0,1.0
20110122.0,0.0,11.0,0.0,0.0,12.0,1020.0,4.0,9.0,0.0
20110122.0,3.0,9.0,0.0,0.0,17.0,1019.0,3.0,6.0,0.0
20110122.0,6.0,10.0,0.0,0.0,61.0,1020.0,8.0,13.0,14.0
20110122.0,9.0,14.0,0.0,0.0,76.0,1023.0,4.0,5.0,1.0
20110122.0,12.0,19.0,0.0,0.0,35.0,1018.0,6.0,7.0,14.0
20110122.0,15.0,20.0,0.0,0.0,9.0,1016.0,8.0,9.0,0.0
20110122.0,18.0,15.0,0.0,0.0,34.0,1018.0,5.0,10.0,14.0
20110122.0,21.0,13.0,0.0,0.0,75.0,1020.0,5.0,11.0,1.0
20110121.0,0.0,11.0,0.0,0.0,64.0,1021.0,7.0,10.0,1.0
20110121.0,3.0,10.0,0.0,0.0,87.0,1021.0,9.0,12.0,1.0
20110121.0,6.0,8.0,0.0,0.0,88.0,1022.0,11.0,15.0,13.0
20110121.0,9.0,11.0,0.0,0.0,65.0,1023.0,8.0,10.0,1.0
20110121.0,12.0,19.0,0.0,0.0,20.0,1018.0,7.0,8.0,0.0
20110121.0,15.0,21.0,0.0,0.0,4.0,1017.0,4.0,4.0,0.0
20110121.0,18.0,15.0,0.0,0.0,4.0,1018.0,1.0,2.0,0.0
20110121.0,21.0,12.0,0.0,0.0,7.0,1021.0,6.0,13.0,0.0
20110120.0,0.0,12.0,0.0,0.0,78.0,1018.0,4.0,5.0,1.0
20110120.0,3.0,12.0,0.1,0.0,91.0,1017.0,5.0,6.0,13.0
20110120.0,6.0,12.0,0.0,0.0,77.0,1018.0,12.0,16.0,1.0
20110120.0,9.0,13.0,0.1,0.0,87.0,1020.0,6.0,7.0,1.0
20110120.0,12.0,16.0,0.0,0.0,87.0,1017.0,8.0,9.0,1.0
20110120.0,15.0,18.0,0.0,0.0,50.0,1016.0,7.0,8.0,14.0
20110120.0,18.0,13.0,0.0,0.0,46.0,1017.0,15.0,28.0,14.0
20110120.0,21.0,11.0,0.0,0.0,37.0,1020.0,6.0,10.0,14.0
20110119.0,0.0,12.0,0.0,0.0,87.0,1019.0,5.0,7.0,1.0
20110119.0,3.0,11.0,0.0,0.0,51.0,1018.0,5.0,6.0,14.0
20110119.0,6.0,11.0,0.0,0.0,66.0,1018.0,4.0,5.0,1.0
20110119.0,9.0,14.0,0.0,0.0,69.0,1019.0,4.0,5.0,1.0
20110119.0,12.0,18.0,0.0,0.0,43.0,1016.0,6.0,7.0,14.0
20110119.0,15.0,18.0,0.0,0.0,28.0,1014.0,9.0,11.0,14.0
20110119.0,18.0,14.0,0.0,0.0,41.0,1016.0,6.0,11.0,14.0
20110119.0,21.0,13.0,0.0,0.0,64.0,1018.0,4.0,6.0,1.0
20110118.0,0.0,13.0,0.0,0.0,74.0,1020.0,3.0,4.0,1.0
20110118.0,3.0,11.0,0.0,0.0,84.0,1020.0,3.0,5.0,1.0
20110118.0,6.0,11.0,0.0,0.0,83.0,1021.0,12.0,17.0,1.0
20110118.0,9.0,12.0,0.1,0.0,89.0,1021.0,7.0,8.0,13.0
20110118.0,12.0,16.0,0.0,0.0,98.0,1018.0,6.0,7.0,13.0
20110118.0,15.0,17.0,0.0,0.0,64.0,1016.0,4.0,5.0,1.0
20110118.0,18.0,13.0,0.0,0.0,46.0,1017.0,7.0,13.0,14.0
20110118.0,21.0,10.0,0.0,0.0,54.0,1019.0,4.0,8.0,14.0
20110117.0,0.0,10.0,0.0,0.0,19.0,1022.0,4.0,9.0,0.0
20110117.0,3.0,9.0,0.0,0.0,10.0,1022.0,3.0,7.0,0.0
20110117.0,6.0,7.0,0.0,0.0,7.0,1023.0,5.0,10.0,0.0
20110117.0,9.0,15.0,0.0,0.0,62.0,1023.0,6.0,7.0,14.0
20110117.0,12.0,19.0,0.0,0.0,85.0,1019.0,6.0,7.0,1.0
20110117.0,15.0,18.0,0.0,0.0,70.0,1018.0,9.0,12.0,1.0
20110117.0,18.0,14.0,0.0,0.0,76.0,1020.0,4.0,6.0,1.0
20110117.0,21.0,14.0,0.0,0.0,84.0,1020.0,3.0,6.0,1.0
20110116.0,0.0,9.0,0.0,0.0,16.0,1024.0,5.0,11.0,0.0
20110116.0,3.0,7.0,0.0,0.0,22.0,1023.0,6.0,12.0,0.0
20110116.0,6.0,6.0,0.0,0.0,18.0,1024.0,9.0,16.0,0.0
20110116.0,9.0,14.0,0.0,0.0,15.0,1025.0,8.0,9.0,0.0
20110116.0,12.0,19.0,0.0,0.0,13.0,1021.0,4.0,5.0,0.0
20110116.0,15.0,18.0,0.0,0.0,18.0,1019.0,5.0,5.0,0.0
20110116.0,18.0,12.0,0.0,0.0,18.0,1021.0,6.0,14.0,0.0
20110116.0,21.0,11.0,0.0,0.0,20.0,1022.0,6.0,12.0,0.0
20110115.0,0.0,14.0,0.0,0.0,82.0,1021.0,8.0,12.0,1.0
20110115.0,3.0,12.0,0.2,0.0,80.0,1023.0,11.0,16.0,5.0
20110115.0,6.0,11.0,0.2,0.0,46.0,1025.0,10.0,15.0,15.0
20110115.0,9.0,12.0,0.0,0.0,28.0,1027.0,14.0,18.0,14.0
20110115.0,12.0,18.0,0.0,0.0,15.0,1023.0,14.0,17.0,0.0
20110115.0,15.0,18.0,0.0,0.0,12.0,1022.0,12.0,14.0,0.0
20110115.0,18.0,12.0,0.0,0.0,10.0,1023.0,11.0,23.0,0.0
20110115.0,21.0,10.0,0.0,0.0,16.0,1025.0,7.0,14.0,0.0
20110114.0,0.0,12.0,0.0,0.0,82.0,1016.0,4.0,8.0,1.0
20110114.0,3.0,12.0,0.0,0.0,74.0,1017.0,1.0,2.0,1.0
20110114.0,6.0,13.0,0.0,0.0,85.0,1017.0,5.0,7.0,1.0
20110114.0,9.0,15.0,0.1,0.0,95.0,1019.0,4.0,5.0,13.0
20110114.0,12.0,21.0,0.1,0.0,61.0,1015.0,3.0,3.0,14.0
20110114.0,15.0,20.0,0.0,0.0,38.0,1014.0,4.0,4.0,14.0
20110114.0,18.0,14.0,0.0,0.0,36.0,1017.0,4.0,8.0,14.0
20110114.0,21.0,15.0,0.0,0.0,64.0,1020.0,5.0,10.0,1.0
20110113.0,0.0,9.0,0.0,0.0,29.0,1018.0,5.0,10.0,14.0
20110113.0,3.0,7.0,0.0,0.0,45.0,1018.0,2.0,4.0,14.0
20110113.0,6.0,8.0,0.0,0.0,72.0,1019.0,5.0,7.0,1.0
20110113.0,9.0,15.0,0.0,0.0,51.0,1020.0,4.0,4.0,14.0
20110113.0,12.0,20.0,0.0,0.0,32.0,1016.0,4.0,5.0,14.0
20110113.0,15.0,19.0,0.0,0.0,34.0,1014.0,4.0,5.0,14.0
20110113.0,18.0,14.0,0.0,0.0,41.0,1016.0,3.0,6.0,14.0
20110113.0,21.0,12.0,0.0,0.0,48.0,1017.0,5.0,11.0,14.0
20110112.0,0.0,7.0,0.0,0.0,40.0,1022.0,4.0,7.0,14.0
20110112.0,3.0,5.0,0.0,0.0,31.0,1021.0,6.0,11.0,14.0
20110112.0,6.0,5.0,0.0,0.0,32.0,1021.0,10.0,17.0,14.0
20110112.0,9.0,12.0,0.0,0.0,56.0,1022.0,5.0,6.0,14.0
20110112.0,12.0,18.0,0.0,0.0,54.0,1017.0,3.0,3.0,14.0
20110112.0,15.0,17.0,0.0,0.0,29.0,1015.0,3.0,3.0,14.0
20110112.0,18.0,11.0,0.0,0.0,19.0,1016.0,4.0,8.0,0.0
20110112.0,21.0,9.0,0.0,0.0,24.0,1018.0,7.0,14.0,0.0
20110111.0,0.0,9.0,0.1,0.0,43.0,1020.0,8.0,11.0,14.0
20110111.0,3.0,7.0,0.1,0.0,79.0,1019.0,10.0,13.0,1.0
20110111.0,6.0,7.0,0.1,0.0,80.0,1020.0,17.0,24.0,1.0
20110111.0,9.0,7.0,0.4,0.0,86.0,1024.0,10.0,13.0,5.0
20110111.0,12.0,9.0,0.0,0.0,35.0,1020.0,10.0,11.0,14.0
20110111.0,15.0,10.0,0.0,0.0,58.0,1019.0,8.0,10.0,14.0
20110111.0,18.0,10.0,0.0,0.0,55.0,1020.0,7.0,11.0,14.0
20110111.0,21.0,9.0,0.0,0.0,45.0,1022.0,4.0,7.0,14.0
20110110.0,0.0,11.0,0.0,0.0,34.0,1022.0,8.0,12.0,14.0
20110110.0,3.0,10.0,0.0,0.0,52.0,1022.0,7.0,11.0,14.0
20110110.0,6.0,10.0,0.0,0.0,50.0,1022.0,7.0,10.0,14.0
20110110.0,9.0,13.0,0.0,0.0,70.0,1022.0,5.0,6.0,1.0
20110110.0,12.0,19.0,0.0,0.0,50.0,1018.0,5.0,5.0,14.0
20110110.0,15.0,17.0,0.0,0.0,80.0,1017.0,5.0,6.0,1.0
20110110.0,18.0,13.0,0.0,0.0,73.0,1018.0,8.0,15.0,1.0
20110110.0,21.0,10.0,0.0,0.0,35.0,1020.0,6.0,11.0,14.0
20110109.0,0.0,14.0,0.0,0.0,93.0,1019.0,4.0,6.0,13.0
20110109.0,3.0,13.0,0.3,0.0,99.0,1020.0,7.0,10.0,5.0
20110109.0,6.0,11.0,0.0,0.0,88.0,1022.0,15.0,22.0,13.0
20110109.0,9.0,10.0,0.1,0.0,77.0,1025.0,10.0,14.0,1.0
20110109.0,12.0,12.0,0.0,0.0,59.0,1022.0,10.0,12.0,14.0
20110109.0,15.0,15.0,0.0,0.0,87.0,1020.0,6.0,8.0,1.0
20110109.0,18.0,13.0,0.0,0.0,59.0,1021.0,5.0,8.0,14.0
20110109.0,21.0,12.0,0.0,0.0,68.0,1023.0,5.0,9.0,1.0
20110108.0,0.0,9.0,0.0,0.0,45.0,1022.0,3.0,6.0,14.0
20110108.0,3.0,8.0,0.0,0.0,41.0,1021.0,5.0,9.0,14.0
20110108.0,6.0,8.0,0.0,0.0,51.0,1021.0,5.0,8.0,14.0
20110108.0,9.0,15.0,0.0,0.0,41.0,1022.0,3.0,4.0,14.0
20110108.0,12.0,20.0,0.0,0.0,32.0,1018.0,5.0,6.0,14.0
20110108.0,15.0,19.0,0.0,0.0,26.0,1017.0,7.0,8.0,14.0
20110108.0,18.0,14.0,0.0,0.0,24.0,1018.0,4.0,7.0,0.0
20110108.0,21.0,14.0,0.0,0.0,80.0,1020.0,5.0,8.0,1.0
20110107.0,0.0,11.0,0.0,0.0,33.0,1025.0,6.0,9.0,14.0
20110107.0,3.0,9.0,0.0,0.0,51.0,1024.0,7.0,11.0,14.0
20110107.0,6.0,8.0,0.0,0.0,62.0,1025.0,8.0,12.0,14.0
20110107.0,9.0,11.0,0.0,0.0,75.0,1026.0,8.0,9.0,1.0
20110107.0,12.0,15.0,0.0,0.0,88.0,1023.0,7.0,8.0,13.0
20110107.0,15.0,15.0,0.0,0.0,68.0,1021.0,5.0,6.0,1.0
20110107.0,18.0,11.0,0.0,0.0,56.0,1022.0,7.0,12.0,14.0
20110107.0,21.0,10.0,0.0,0.0,55.0,1023.0,2.0,4.0,14.0
20110106.0,0.0,15.0,0.0,0.0,64.0,1020.0,8.0,12.0,1.0
20110106.0,3.0,14.0,0.2,0.0,87.0,1021.0,8.0,11.0,1.0
20110106.0,6.0,12.0,0.0,0.0,98.0,1022.0,16.0,23.0,13.0
20110106.0,9.0,10.0,0.2,0.0,92.0,1025.0,12.0,16.0,5.0
20110106.0,12.0,17.0,0.1,0.0,68.0,1022.0,11.0,12.0,1.0
20110106.0,15.0,17.0,0.0,0.0,58.0,1020.0,9.0,11.0,14.0
20110106.0,18.0,14.0,0.0,0.0,45.0,1022.0,8.0,12.0,14.0
20110106.0,21.0,12.0,0.0,0.0,41.0,1024.0,8.0,12.0,14.0
20110105.0,0.0,13.0,0.0,0.0,67.0,1019.0,3.0,4.0,1.0
20110105.0,3.0,13.0,0.0,0.0,68.0,1018.0,4.0,5.0,1.0
20110105.0,6.0,12.0,0.0,0.0,63.0,1018.0,4.0,5.0,1.0
20110105.0,9.0,15.0,0.1,0.0,64.0,1019.0,4.0,4.0,1.0
20110105.0,12.0,19.0,0.0,0.0,55.0,1016.0,7.0,8.0,14.0
20110105.0,15.0,19.0,0.0,0.0,65.0,1014.0,5.0,6.0,1.0
20110105.0,18.0,16.0,0.0,0.0,74.0,1016.0,5.0,9.0,1.0
20110105.0,21.0,16.0,0.1,0.0,68.0,1019.0,4.0,6.0,1.0
20110104.0,0.0,13.0,0.0,0.0,100.0,1019.0,8.0,11.0,13.0
20110104.0,3.0,12.0,0.1,0.0,90.0,1019.0,6.0,8.0,13.0
20110104.0,6.0,11.0,0.0,0.0,76.0,1019.0,11.0,14.0,1.0
20110104.0,9.0,14.0,0.0,0.0,90.0,1021.0,5.0,6.0,13.0
20110104.0,12.0,16.0,0.0,0.0,78.0,1019.0,6.0,7.0,1.0
20110104.0,15.0,18.0,0.0,0.0,66.0,1017.0,3.0,3.0,1.0
20110104.0,18.0,15.0,0.0,0.0,67.0,1018.0,8.0,12.0,1.0
20110104.0,21.0,14.0,0.0,0.0,65.0,1020.0,4.0,6.0,1.0
20110103.0,0.0,18.0,0.7,0.0,100.0,1017.0,9.0,13.0,5.0
20110103.0,3.0,16.0,0.3,0.0,100.0,1017.0,8.0,10.0,5.0
20110103.0,6.0,15.0,0.5,0.0,95.0,1018.0,14.0,19.0,5.0
20110103.0,9.0,14.0,0.3,0.0,91.0,1019.0,6.0,7.0,5.0
20110103.0,12.0,16.0,0.0,0.0,98.0,1018.0,6.0,7.0,13.0
20110103.0,15.0,16.0,0.0,0.0,76.0,1016.0,4.0,5.0,1.0
20110103.0,18.0,15.0,0.0,0.0,100.0,1018.0,7.0,10.0,13.0
20110103.0,21.0,14.0,0.2,0.0,100.0,1019.0,5.0,7.0,5.0
20110102.0,0.0,17.0,0.0,0.0,83.0,1015.0,5.0,8.0,8.0
20110102.0,3.0,17.0,0.2,0.0,100.0,1015.0,3.0,4.0,5.0
20110102.0,6.0,17.0,0.0,0.0,99.0,1016.0,2.0,3.0,8.0
20110102.0,9.0,19.0,0.3,0.0,100.0,1017.0,2.0,3.0,5.0
20110102.0,12.0,25.0,0.0,0.0,78.0,1015.0,8.0,9.0,1.0
20110102.0,15.0,25.0,0.3,0.0,62.0,1014.0,10.0,14.0,7.0
20110102.0,18.0,19.0,0.0,0.0,85.0,1016.0,10.0,17.0,8.0
20110102.0,21.0,19.0,0.3,0.0,100.0,1017.0,6.0,10.0,5.0
20110101.0,0.0,15.0,0.0,0.0,15.0,1015.0,6.0,11.0,0.0
20110101.0,3.0,15.0,0.0,0.0,31.0,1015.0,3.0,6.0,14.0
20110101.0,6.0,16.0,0.0,0.0,55.0,1016.0,6.0,10.0,14.0
20110101.0,9.0,18.0,0.1,0.0,70.0,1017.0,4.0,6.0,1.0
20110101.0,12.0,20.0,0.0,0.0,66.0,1015.0,7.0,8.0,1.0
20110101.0,15.0,19.0,0.4,0.0,100.0,1014.0,3.0,5.0,5.0
20110101.0,18.0,18.0,0.0,0.0,96.0,1015.0,4.0,6.0,13.0
20110101.0,21.0,17.0,0.3,0.0,99.0,1016.0,4.0,6.0,5.0
20101231.0,0.0,17.0,0.0,0.0,95.0,1019.0,6.0,11.0,13.0
20101231.0,3.0,15.0,0.0,0.0,71.0,1018.0,4.0,7.0,1.0
20101231.0,6.0,16.0,0.0,0.0,42.0,1019.0,6.0,10.0,14.0
20101231.0,9.0,18.0,0.0,0.0,48.0,1020.0,3.0,4.0,14.0
20101231.0,12.0,25.0,0.0,0.0,36.0,1017.0,3.0,3.0,14.0
20101231.0,15.0,25.0,0.0,0.0,35.0,1015.0,5.0,6.0,14.0
20101231.0,18.0,18.0,0.0,0.0,22.0,1015.0,10.0,18.0,0.0
20101231.0,21.0,16.0,0.0,0.0,8.0,1015.0,7.0,12.0,0.0
20101230.0,0.0,18.0,0.7,0.0,80.0,1018.0,8.0,12.0,5.0
20101230.0,3.0,17.0,0.4,0.0,87.0,1019.0,6.0,9.0,5.0
20101230.0,6.0,17.0,0.7,0.0,59.0,1020.0,5.0,8.0,15.0
20101230.0,9.0,18.0,0.2,0.0,45.0,1021.0,6.0,8.0,15.0
20101230.0,12.0,20.0,0.3,0.0,35.0,1018.0,8.0,9.0,18.0
20101230.0,15.0,21.0,0.0,0.0,30.0,1017.0,7.0,9.0,14.0
20101230.0,18.0,18.0,0.0,0.0,65.0,1018.0,6.0,11.0,1.0
20101230.0,21.0,17.0,0.0,0.0,100.0,1019.0,3.0,5.0,13.0
20101229.0,0.0,15.0,0.0,0.0,100.0,1016.0,4.0,8.0,2.0
20101229.0,3.0,16.0,0.3,0.0,77.0,1015.0,1.0,2.0,5.0
20101229.0,6.0,16.0,0.1,0.0,77.0,1016.0,1.0,2.0,1.0
20101229.0,9.0,18.0,0.3,0.0,77.0,1017.0,2.0,3.0,5.0
20101229.0,12.0,20.0,0.0,0.0,70.0,1015.0,6.0,8.0,1.0
20101229.0,15.0,20.0,0.2,0.0,74.0,1014.0,6.0,8.0,15.0
20101229.0,18.0,18.0,0.1,0.0,86.0,1015.0,10.0,18.0,1.0
20101229.0,21.0,18.0,0.3,0.0,77.0,1017.0,6.0,10.0,5.0
20101228.0,0.0,14.0,0.0,0.0,8.0,1016.0,5.0,9.0,0.0
20101228.0,3.0,12.0,0.0,0.0,28.0,1016.0,2.0,5.0,8.0
20101228.0,6.0,13.0,0.0,0.0,50.0,1017.0,3.0,5.0,14.0
20101228.0,9.0,17.0,0.1,0.0,66.0,1019.0,3.0,3.0,1.0
20101228.0,12.0,22.0,0.0,0.0,59.0,1016.0,6.0,7.0,14.0
20101228.0,15.0,21.0,0.0,0.0,52.0,1015.0,8.0,11.0,14.0
20101228.0,18.0,16.0,0.0,0.0,27.0,1015.0,4.0,9.0,14.0
20101228.0,21.0,15.0,0.0,0.0,32.0,1016.0,5.0,10.0,8.0
20101227.0,0.0,12.0,0.0,0.0,6.0,1021.0,3.0,6.0,0.0
20101227.0,3.0,10.0,0.0,0.0,12.0,1019.0,4.0,8.0,0.0
20101227.0,6.0,10.0,0.0,0.0,13.0,1020.0,4.0,7.0,0.0
20101227.0,9.0,18.0,0.0,0.0,16.0,1020.0,1.0,2.0,0.0
20101227.0,12.0,24.0,0.0,0.0,12.0,1016.0,5.0,5.0,0.0
20101227.0,15.0,22.0,0.0,0.0,5.0,1015.0,5.0,5.0,0.0
20101227.0,18.0,16.0,0.0,0.0,3.0,1015.0,10.0,22.0,0.0
20101227.0,21.0,14.0,0.0,0.0,5.0,1016.0,7.0,13.0,0.0
20101226.0,0.0,12.0,0.0,0.0,44.0,1023.0,9.0,14.0,14.0
20101226.0,3.0,12.0,0.0,0.0,45.0,1023.0,8.0,11.0,14.0
20101226.0,6.0,12.0,0.0,0.0,44.0,1024.0,6.0,9.0,14.0
20101226.0,9.0,13.0,0.0,0.0,46.0,1025.0,8.0,10.0,14.0
20101226.0,12.0,17.0,0.0,0.0,36.0,1021.0,10.0,11.0,14.0
20101226.0,15.0,18.0,0.0,0.0,24.0,1020.0,5.0,6.0,0.0
20101226.0,18.0,12.0,0.0,0.0,20.0,1020.0,6.0,13.0,0.0
20101226.0,21.0,12.0,0.0,0.0,9.0,1021.0,2.0,5.0,0.0
20101225.0,0.0,21.0,0.1,0.0,92.0,1012.0,6.0,8.0,8.0
20101225.0,3.0,21.0,0.5,0.0,89.0,1012.0,7.0,10.0,5.0
20101225.0,6.0,20.0,1.2,0.0,75.0,1013.0,7.0,11.0,7.0
20101225.0,9.0,19.0,2.4,0.0,100.0,1016.0,18.0,23.0,7.0
20101225.0,12.0,12.0,1.1,0.0,97.0,1016.0,15.0,21.0,7.0
20101225.0,15.0,12.0,0.1,0.0,92.0,1017.0,12.0,16.0,13.0
20101225.0,18.0,12.0,0.0,0.0,50.0,1019.0,10.0,16.0,14.0
20101225.0,21.0,12.0,0.1,0.0,49.0,1022.0,8.0,11.0,14.0
20101224.0,0.0,20.0,0.0,0.0,100.0,1013.0,7.0,11.0,2.0
20101224.0,3.0,20.0,0.2,0.0,84.0,1012.0,6.0,10.0,5.0
20101224.0,6.0,20.0,0.0,0.0,100.0,1013.0,7.0,11.0,2.0
20101224.0,9.0,26.0,0.5,0.0,72.0,1013.0,9.0,11.0,7.0
20101224.0,12.0,28.0,0.0,0.0,56.0,1010.0,12.0,14.0,14.0
20101224.0,15.0,27.0,0.3,0.0,49.0,1010.0,12.0,17.0,18.0
20101224.0,18.0,21.0,0.0,0.0,53.0,1011.0,8.0,15.0,14.0
20101224.0,21.0,20.0,0.0,0.0,100.0,1012.0,7.0,12.0,2.0
20101223.0,0.0,17.0,0.0,0.0,46.0,1014.0,4.0,7.0,14.0
20101223.0,3.0,16.0,0.0,0.0,100.0,1013.0,1.0,3.0,2.0
20101223.0,6.0,18.0,0.0,0.0,73.0,1014.0,4.0,6.0,1.0
20101223.0,9.0,21.0,0.2,0.0,98.0,1015.0,4.0,5.0,5.0
20101223.0,12.0,25.0,0.0,0.0,82.0,1012.0,5.0,6.0,1.0
20101223.0,15.0,25.0,0.2,0.0,81.0,1011.0,6.0,8.0,5.0
20101223.0,18.0,21.0,0.0,0.0,89.0,1012.0,8.0,13.0,8.0
20101223.0,21.0,20.0,0.1,0.0,100.0,1013.0,8.0,13.0,2.0
20101222.0,0.0,17.0,0.0,0.0,62.0,1015.0,4.0,8.0,14.0
20101222.0,3.0,16.0,0.0,0.0,39.0,1014.0,6.0,10.0,14.0
20101222.0,6.0,17.0,0.0,0.0,43.0,1014.0,6.0,10.0,14.0
20101222.0,9.0,20.0,0.0,0.0,64.0,1015.0,3.0,4.0,1.0
20101222.0,12.0,22.0,0.0,0.0,59.0,1013.0,3.0,3.0,14.0
20101222.0,15.0,25.0,0.0,0.0,31.0,1012.0,6.0,7.0,14.0
20101222.0,18.0,18.0,0.0,0.0,24.0,1013.0,5.0,10.0,0.0
20101222.0,21.0,17.0,0.0,0.0,62.0,1014.0,5.0,10.0,14.0
20101221.0,0.0,19.0,0.1,0.0,82.0,1014.0,5.0,8.0,8.0
20101221.0,3.0,19.0,0.2,0.0,82.0,1013.0,4.0,6.0,5.0
20101221.0,6.0,19.0,0.3,0.0,85.0,1015.0,6.0,10.0,5.0
20101221.0,9.0,19.0,0.4,0.0,95.0,1016.0,5.0,7.0,5.0
20101221.0,12.0,20.0,0.3,0.0,100.0,1014.0,8.0,11.0,5.0
20101221.0,15.0,21.0,0.1,0.0,68.0,1013.0,6.0,8.0,1.0
20101221.0,18.0,19.0,0.0,0.0,56.0,1015.0,3.0,5.0,14.0
20101221.0,21.0,18.0,0.0,0.0,70.0,1015.0,5.0,9.0,1.0
20101220.0,0.0,18.0,0.0,0.0,92.0,1018.0,4.0,6.0,13.0
20101220.0,3.0,18.0,0.2,0.0,79.0,1017.0,4.0,6.0,5.0
20101220.0,6.0,18.0,0.3,0.0,64.0,1017.0,5.0,7.0,15.0
20101220.0,9.0,19.0,0.1,0.0,61.0,1017.0,2.0,2.0,14.0
20101220.0,12.0,25.0,0.2,0.0,58.0,1014.0,4.0,5.0,15.0
20101220.0,15.0,25.0,0.0,0.0,57.0,1013.0,5.0,7.0,14.0
20101220.0,18.0,20.0,0.0,0.0,62.0,1014.0,7.0,12.0,14.0
20101220.0,21.0,19.0,0.0,0.0,88.0,1015.0,6.0,10.0,13.0
