tem,rain,rain%,cloud,pressure,wind,gust,forecast,dateTime,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
20,0,0,24,1022,5,6,0,2009111812,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,22,1021,4,5,0,2009111815,0,0,0,0,0,0,0,0,0,0,1,0
14,0,0,31,1023,5,9,14,2009111818,0,0,0,0,0,0,0,0,0,0,1,0
14,0,0,49,1025,6,10,14,2009111821,0,0,0,0,0,0,0,0,0,0,1,0
12,0,0,56,1026,7,10,14,2009111900,0,0,0,0,0,0,0,0,0,0,1,0
10,0,0,75,1027,8,12,1,2009111903,0,0,0,0,0,0,0,0,0,0,1,0
10,0,0,34,1027,10,15,14,2009111906,0,0,0,0,0,0,0,0,0,0,1,0
12,0,0,33,1027,7,8,14,2009111909,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,35,1024,4,5,14,2009111912,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,10,1021,3,4,0,2009111915,0,0,0,0,0,0,0,0,0,0,1,0
14,0,0,14,1023,5,11,0,2009111918,0,0,0,0,0,0,0,0,0,0,1,0
13,0,0,14,1025,5,11,0,2009111921,0,0,0,0,0,0,0,0,0,0,1,0
12,0,0,16,1026,6,12,0,2009112000,0,0,0,0,0,0,0,0,0,0,1,0
9,0,0,55,1026,8,14,14,2009112003,0,0,0,0,0,0,0,0,0,0,1,0
9,0,0,56,1028,10,16,14,2009112006,0,0,0,0,0,0,0,0,0,0,1,0
12,0,0,69,1029,11,14,1,2009112009,0,0,0,0,0,0,0,0,0,0,1,0
16,0,0,54,1027,13,15,14,2009112012,0,0,0,0,0,0,0,0,0,0,1,0
16,0,0,53,1026,10,14,14,2009112015,0,0,0,0,0,0,0,0,0,0,1,0
13,0,0,45,1028,12,21,14,2009112018,0,0,0,0,0,0,0,0,0,0,1,0
11,0,0,30,1029,10,17,14,2009112021,0,0,0,0,0,0,0,0,0,0,1,0
10,0,0,46,1030,10,16,14,2009112100,0,0,0,0,0,0,0,0,0,0,1,0
8,0,0,48,1029,10,16,14,2009112103,0,0,0,0,0,0,0,0,0,0,1,0
9,0,0,44,1030,13,20,14,2009112106,0,0,0,0,0,0,0,0,0,0,1,0
12,0,0,42,1028,12,16,14,2009112109,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,27,1025,8,9,14,2009112112,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,18,1022,5,6,0,2009112115,0,0,0,0,0,0,0,0,0,0,1,0
13,0,0,24,1025,10,20,0,2009112118,0,0,0,0,0,0,0,0,0,0,1,0
11,0,0,46,1026,5,10,14,2009112121,0,0,0,0,0,0,0,0,0,0,1,0
11,0,0,46,1026,5,10,14,2009112200,0,0,0,0,0,0,0,0,0,0,1,0
11,0,0,32,1025,6,12,14,2009112203,0,0,0,0,0,0,0,0,0,0,1,0
11,0,0,27,1026,11,18,14,2009112206,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,19,1025,6,7,0,2009112209,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,11,1022,8,9,0,2009112212,0,0,0,0,0,0,0,0,0,0,1,0
24,0,0,7,1020,3,3,0,2009112215,0,0,0,0,0,0,0,0,0,0,1,0
15,0,0,6,1021,1,3,0,2009112218,0,0,0,0,0,0,0,0,0,0,1,0
13,0,0,8,1022,1,2,0,2009112221,0,0,0,0,0,0,0,0,0,0,1,0
14,0,0,5,1021,4,8,0,2009112300,0,0,0,0,0,0,0,0,0,0,1,0
13,0,0,4,1020,4,8,0,2009112303,0,0,0,0,0,0,0,0,0,0,1,0
14,0,0,3,1021,5,7,0,2009112306,0,0,0,0,0,0,0,0,0,0,1,0
24,0,0,5,1020,1,2,0,2009112309,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,3,1018,1,1,0,2009112312,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,12,1016,4,4,0,2009112315,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,7,1017,9,20,0,2009112318,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,4,1018,6,12,0,2009112321,0,0,0,0,0,0,0,0,0,0,1,0
15,0,0,5,1017,3,5,0,2009112400,0,0,0,0,0,0,0,0,0,0,1,0
15,0,0,8,1017,4,8,0,2009112403,0,0,0,0,0,0,0,0,0,0,1,0
15,0,0,10,1018,3,3,0,2009112406,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,11,1017,2,2,0,2009112409,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,10,1015,4,5,0,2009112412,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,11,1013,7,9,0,2009112415,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,11,1014,10,20,0,2009112418,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,7,1015,5,10,0,2009112421,0,0,0,0,0,0,0,0,0,0,1,0
16,0,0,7,1015,3,7,8,2009112500,0,0,0,0,0,0,0,0,0,0,1,0
14,0,0,100,1016,3,6,2,2009112503,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,7,1017,4,6,0,2009112506,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,15,1018,4,5,0,2009112509,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,15,1015,1,2,0,2009112512,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,18,1014,3,3,0,2009112515,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,17,1015,3,6,0,2009112518,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,15,1015,6,12,0,2009112521,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,25,1015,5,11,8,2009112600,0,0,0,0,0,0,0,0,0,0,1,0
16,0,0,100,1014,1,2,2,2009112603,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,32,1015,3,4,14,2009112606,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,14,1015,5,6,0,2009112609,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,26,1013,8,9,14,2009112612,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,32,1012,9,13,14,2009112615,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,24,1013,12,20,0,2009112618,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,29,1015,8,13,14,2009112621,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,23,1016,5,8,0,2009112700,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,28,1015,4,6,14,2009112703,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,30,1016,8,13,14,2009112706,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,30,1018,4,5,14,2009112709,0,0,0,0,0,0,0,0,0,0,1,0
32,0,0,48,1016,4,4,14,2009112712,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,46,1014,6,8,14,2009112715,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,17,1015,9,17,0,2009112718,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,15,1016,6,11,0,2009112721,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,29,1016,4,8,14,2009112800,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,39,1016,3,6,14,2009112803,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,40,1018,8,12,14,2009112806,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,39,1019,5,5,14,2009112809,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,77,1017,4,5,1,2009112812,0,0,0,0,0,0,0,0,0,0,1,0
29,0.2,0,18,1016,6,9,18,2009112815,0,0,0,0,0,0,0,0,0,0,1,0
26,0.2,0,20,1018,8,13,18,2009112818,0,0,0,0,0,0,0,0,0,0,1,0
22,0,0,11,1018,5,9,0,2009112821,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,22,1018,3,6,8,2009112900,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,44,1018,4,8,8,2009112903,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,25,1020,9,15,14,2009112906,0,0,0,0,0,0,0,0,0,0,1,0
27,0.1,0,37,1021,8,10,14,2009112909,0,0,0,0,0,0,0,0,0,0,1,0
28,0.3,0,29,1019,9,11,18,2009112912,0,0,0,0,0,0,0,0,0,0,1,0
26,0.2,0,29,1018,7,10,18,2009112915,0,0,0,0,0,0,0,0,0,0,1,0
22,0.2,0,55,1019,12,21,7,2009112918,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,27,1021,6,11,14,2009112921,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,23,1020,4,6,8,2009113000,0,0,0,0,0,0,0,0,0,0,1,0
19,0.1,0,81,1020,5,9,1,2009113003,0,0,0,0,0,0,0,0,0,0,1,0
19,0.3,0,76,1021,7,10,5,2009113006,0,0,0,0,0,0,0,0,0,0,1,0
21,0.2,0,32,1022,5,6,18,2009113009,0,0,0,0,0,0,0,0,0,0,1,0
28,0.2,0,24,1020,10,11,18,2009113012,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,19,1019,10,13,0,2009113015,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,15,1020,7,13,0,2009113018,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,16,1022,1,3,0,2009113021,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,15,1022,5,10,0,2009120100,0,0,0,0,0,0,0,0,0,0,0,1
16,0,0,18,1022,6,11,0,2009120103,0,0,0,0,0,0,0,0,0,0,0,1
16,0,0,18,1023,4,4,0,2009120106,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,27,1023,5,5,14,2009120109,0,0,0,0,0,0,0,0,0,0,0,1
26,0,0,23,1020,6,7,0,2009120112,0,0,0,0,0,0,0,0,0,0,0,1
26,0,0,30,1018,6,8,14,2009120115,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,19,1019,11,19,0,2009120118,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,20,1020,6,10,0,2009120121,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,25,1020,4,7,14,2009120200,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,22,1020,2,4,0,2009120203,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,24,1021,5,8,0,2009120206,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,37,1022,6,7,14,2009120209,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,51,1019,4,5,14,2009120212,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,46,1019,6,8,14,2009120215,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,55,1021,1,3,14,2009120218,0,0,0,0,0,0,0,0,0,0,0,1
20,0.1,0,38,1023,12,20,14,2009120221,0,0,0,0,0,0,0,0,0,0,0,1
18,0.2,0,42,1023,13,20,18,2009120300,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,75,1024,12,18,1,2009120303,0,0,0,0,0,0,0,0,0,0,0,1
16,0.1,0,35,1025,10,14,14,2009120306,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,24,1024,12,13,0,2009120309,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,12,1021,7,8,0,2009120312,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,9,1019,4,5,0,2009120315,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,7,1020,7,15,0,2009120318,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,11,1020,7,12,0,2009120321,0,0,0,0,0,0,0,0,0,0,0,1
15,0,0,14,1020,3,5,0,2009120400,0,0,0,0,0,0,0,0,0,0,0,1
14,0,0,27,1019,4,8,14,2009120403,0,0,0,0,0,0,0,0,0,0,0,1
14,0,0,21,1020,6,10,0,2009120406,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,36,1020,4,5,14,2009120409,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,51,1018,4,5,14,2009120412,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,46,1017,5,6,14,2009120415,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,23,1019,9,16,0,2009120418,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,17,1020,5,11,0,2009120421,0,0,0,0,0,0,0,0,0,0,0,1
16,0,0,28,1020,6,11,14,2009120500,0,0,0,0,0,0,0,0,0,0,0,1
17,0.1,0,58,1020,5,8,14,2009120503,0,0,0,0,0,0,0,0,0,0,0,1
17,0.1,0,76,1021,6,10,1,2009120506,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,30,1021,3,3,14,2009120509,0,0,0,0,0,0,0,0,0,0,0,1
26,0,0,14,1018,1,1,0,2009120512,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,13,1017,2,2,0,2009120515,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,12,1017,5,11,0,2009120518,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,10,1018,4,9,0,2009120521,0,0,0,0,0,0,0,0,0,0,0,1
16,0,0,13,1017,4,7,0,2009120600,0,0,0,0,0,0,0,0,0,0,0,1
14,0,0,16,1016,3,5,0,2009120603,0,0,0,0,0,0,0,0,0,0,0,1
15,0,0,19,1017,4,6,0,2009120606,0,0,0,0,0,0,0,0,0,0,0,1
22,0,0,25,1017,5,6,0,2009120609,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,16,1014,8,9,0,2009120612,0,0,0,0,0,0,0,0,0,0,0,1
26,0,0,26,1011,9,13,14,2009120615,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,24,1013,15,27,0,2009120618,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,16,1014,8,14,0,2009120621,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,66,1014,5,8,1,2009120700,0,0,0,0,0,0,0,0,0,0,0,1
19,0.1,0,86,1014,3,5,1,2009120703,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,77,1015,4,6,1,2009120706,0,0,0,0,0,0,0,0,0,0,0,1
25,0.1,0,32,1016,2,2,14,2009120709,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,27,1014,6,7,14,2009120712,0,0,0,0,0,0,0,0,0,0,0,1
29,0,0,31,1013,10,14,14,2009120715,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,16,1013,11,18,0,2009120718,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,15,1014,6,10,0,2009120721,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,100,1014,5,9,2,2009120800,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,100,1014,4,9,2,2009120803,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,84,1015,6,10,8,2009120806,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,61,1016,8,9,14,2009120809,0,0,0,0,0,0,0,0,0,0,0,1
29,0,0,20,1014,12,13,0,2009120812,0,0,0,0,0,0,0,0,0,0,0,1
28,0.3,0,31,1013,14,19,18,2009120815,0,0,0,0,0,0,0,0,0,0,0,1
25,0.2,0,10,1014,12,18,0,2009120818,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,21,1015,7,11,0,2009120821,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,100,1015,5,9,2,2009120900,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,100,1015,5,9,2,2009120903,0,0,0,0,0,0,0,0,0,0,0,1
20,0.1,0,100,1016,13,21,13,2009120906,0,0,0,0,0,0,0,0,0,0,0,1
21,0.3,0,93,1016,10,13,5,2009120909,0,0,0,0,0,0,0,0,0,0,0,1
26,0.5,0,66,1014,13,15,15,2009120912,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,56,1013,13,17,14,2009120915,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,10,1014,10,17,0,2009120918,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,27,1014,5,8,8,2009120921,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,100,1014,6,11,2,2009121000,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,100,1014,4,7,2,2009121003,0,0,0,0,0,0,0,0,0,0,0,1
19,0.1,0,95,1015,3,5,8,2009121006,0,0,0,0,0,0,0,0,0,0,0,1
25,0.1,0,83,1016,2,2,1,2009121009,0,0,0,0,0,0,0,0,0,0,0,1
29,0.2,0,37,1013,5,6,18,2009121012,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,15,1012,11,14,0,2009121015,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,20,1012,12,19,0,2009121018,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,26,1013,8,12,14,2009121021,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,100,1013,5,8,2,2009121100,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,100,1012,4,7,2,2009121103,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,82,1014,5,7,8,2009121106,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,19,1015,8,9,0,2009121109,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,11,1013,13,15,0,2009121112,0,0,0,0,0,0,0,0,0,0,0,1
29,0,0,39,1011,14,23,14,2009121115,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,15,1013,18,28,0,2009121118,0,0,0,0,0,0,0,0,0,0,0,1
22,0,0,11,1014,10,16,0,2009121121,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,56,1014,6,11,8,2009121200,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,100,1014,5,8,2,2009121203,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,76,1016,11,18,8,2009121206,0,0,0,0,0,0,0,0,0,0,0,1
26,0.1,0,70,1017,9,10,1,2009121209,0,0,0,0,0,0,0,0,0,0,0,1
30,0,0,20,1015,16,18,0,2009121212,0,0,0,0,0,0,0,0,0,0,0,1
29,0,0,43,1014,15,21,14,2009121215,0,0,0,0,0,0,0,0,0,0,0,1
26,0,0,2,1015,14,21,0,2009121218,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,0,1015,8,9,0,2009121221,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,16,1016,5,8,0,2009121300,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,32,1016,4,7,8,2009121303,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,62,1018,7,12,14,2009121306,0,0,0,0,0,0,0,0,0,0,0,1
26,0,0,84,1018,4,5,1,2009121309,0,0,0,0,0,0,0,0,0,0,0,1
30,0,0,41,1016,8,9,14,2009121312,0,0,0,0,0,0,0,0,0,0,0,1
29,0,0,31,1014,9,11,14,2009121315,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,28,1015,14,25,14,2009121318,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,14,1016,8,13,0,2009121321,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,39,1015,5,9,8,2009121400,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,100,1015,2,4,2,2009121403,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,39,1015,8,13,8,2009121406,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,46,1016,9,10,14,2009121409,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,52,1015,12,14,14,2009121412,0,0,0,0,0,0,0,0,0,0,0,1
30,0,0,26,1013,16,22,14,2009121415,0,0,0,0,0,0,0,0,0,0,0,1
26,0,0,9,1013,17,27,0,2009121418,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,25,1014,11,18,0,2009121421,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,48,1014,7,12,14,2009121500,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,100,1014,5,9,2,2009121503,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,35,1016,1,1,8,2009121506,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,11,1016,2,2,0,2009121509,0,0,0,0,0,0,0,0,0,0,0,1
34,0,0,23,1015,3,4,0,2009121512,0,0,0,0,0,0,0,0,0,0,0,1
26,0.1,0,52,1016,22,31,14,2009121515,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,100,1019,10,15,13,2009121518,0,0,0,0,0,0,0,0,0,0,0,1
19,0.9,0,100,1019,10,13,6,2009121521,0,0,0,0,0,0,0,0,0,0,0,1
18,0.8,0,100,1020,8,12,6,2009121600,0,0,0,0,0,0,0,0,0,0,0,1
17,0.4,0,100,1020,7,10,5,2009121603,0,0,0,0,0,0,0,0,0,0,0,1
16,0.6,0,100,1021,12,16,5,2009121606,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,68,1022,6,7,1,2009121609,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,82,1019,5,6,1,2009121612,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,100,1018,4,5,13,2009121615,0,0,0,0,0,0,0,0,0,0,0,1
18,0.1,0,100,1020,4,5,13,2009121618,0,0,0,0,0,0,0,0,0,0,0,1
17,0.3,0,100,1021,6,8,5,2009121621,0,0,0,0,0,0,0,0,0,0,0,1
16,0.3,0,100,1022,9,13,5,2009121700,0,0,0,0,0,0,0,0,0,0,0,1
14,0.5,0,100,1022,11,16,5,2009121703,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,100,1023,17,26,13,2009121706,0,0,0,0,0,0,0,0,0,0,0,1
12,0.4,0,100,1025,9,12,5,2009121709,0,0,0,0,0,0,0,0,0,0,0,1
13,0.3,0,100,1024,8,9,5,2009121712,0,0,0,0,0,0,0,0,0,0,0,1
15,0,0,96,1022,6,8,13,2009121715,0,0,0,0,0,0,0,0,0,0,0,1
15,0,0,98,1023,2,4,13,2009121718,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,51,1023,3,6,14,2009121721,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,77,1023,4,7,1,2009121800,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,91,1023,5,8,13,2009121803,0,0,0,0,0,0,0,0,0,0,0,1
13,0.1,0,86,1025,6,9,1,2009121806,0,0,0,0,0,0,0,0,0,0,0,1
15,0,0,96,1026,5,6,13,2009121809,0,0,0,0,0,0,0,0,0,0,0,1
16,0,0,100,1025,3,3,13,2009121812,0,0,0,0,0,0,0,0,0,0,0,1
16,0,0,100,1024,7,10,13,2009121815,0,0,0,0,0,0,0,0,0,0,0,1
14,0.3,0,100,1026,8,12,5,2009121818,0,0,0,0,0,0,0,0,0,0,0,1
14,0.3,0,100,1026,6,9,5,2009121821,0,0,0,0,0,0,0,0,0,0,0,1
12,0.1,0,100,1027,7,10,13,2009121900,0,0,0,0,0,0,0,0,0,0,0,1
12,0.3,0,100,1027,9,12,5,2009121903,0,0,0,0,0,0,0,0,0,0,0,1
11,0.3,0,100,1028,10,15,5,2009121906,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,100,1029,6,7,13,2009121909,0,0,0,0,0,0,0,0,0,0,0,1
15,0,0,88,1028,4,5,1,2009121912,0,0,0,0,0,0,0,0,0,0,0,1
16,0,0,83,1026,7,9,1,2009121915,0,0,0,0,0,0,0,0,0,0,0,1
14,0,0,97,1027,5,8,13,2009121918,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,94,1028,6,10,13,2009121921,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,82,1028,5,7,1,2009122000,0,0,0,0,0,0,0,0,0,0,0,1
11,0,0,95,1028,8,11,13,2009122003,0,0,0,0,0,0,0,0,0,0,0,1
11,0,0,96,1028,9,13,13,2009122006,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,76,1029,7,8,1,2009122009,0,0,0,0,0,0,0,0,0,0,0,1
14,0,0,45,1027,7,9,14,2009122012,0,0,0,0,0,0,0,0,0,0,0,1
12,0.3,0,46,1025,5,7,15,2009122015,0,0,0,0,0,0,0,0,0,0,0,1
12,0.1,0,74,1026,3,4,1,2009122018,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,81,1027,3,4,1,2009122021,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,71,1028,3,4,1,2009122100,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,72,1026,6,8,1,2009122103,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,76,1027,7,10,1,2009122106,0,0,0,0,0,0,0,0,0,0,0,1
15,0,0,54,1028,4,5,14,2009122109,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,25,1025,6,7,14,2009122112,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,14,1022,4,4,0,2009122115,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,15,1022,1,3,0,2009122118,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,12,1023,0,1,0,2009122121,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,11,1023,1,2,0,2009122200,0,0,0,0,0,0,0,0,0,0,0,1
10,0,0,17,1021,1,3,0,2009122203,0,0,0,0,0,0,0,0,0,0,0,1
11,0,0,15,1022,0,1,0,2009122206,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,51,1022,3,3,14,2009122209,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,44,1018,3,3,14,2009122212,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,18,1016,8,9,0,2009122215,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,19,1017,9,18,0,2009122218,0,0,0,0,0,0,0,0,0,0,0,1
16,0,0,22,1018,6,11,0,2009122221,0,0,0,0,0,0,0,0,0,0,0,1
14,0,0,100,1017,4,7,2,2009122300,0,0,0,0,0,0,0,0,0,0,0,1
14,0,0,100,1016,1,2,2,2009122303,0,0,0,0,0,0,0,0,0,0,0,1
16,0,0,76,1017,2,3,8,2009122306,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,45,1018,4,5,14,2009122309,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,18,1015,11,13,0,2009122312,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,16,1013,13,18,0,2009122315,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,10,1014,6,9,0,2009122318,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,26,1015,8,14,8,2009122321,0,0,0,0,0,0,0,0,0,0,0,1
16,0,0,100,1014,6,12,2,2009122400,0,0,0,0,0,0,0,0,0,0,0,1
15,0,0,100,1014,2,4,2,2009122403,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,40,1015,1,1,14,2009122406,0,0,0,0,0,0,0,0,0,0,0,1
26,0,0,8,1016,2,2,0,2009122409,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,6,1013,5,5,0,2009122412,0,0,0,0,0,0,0,0,0,0,0,1
29,0,0,9,1012,7,8,0,2009122415,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,8,1012,8,11,0,2009122418,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,11,1013,7,12,0,2009122421,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,100,1014,4,8,2,2009122500,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,100,1014,3,6,2,2009122503,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,70,1015,2,4,8,2009122506,0,0,0,0,0,0,0,0,0,0,0,1
21,0.1,0,75,1016,3,3,1,2009122509,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,40,1014,8,10,14,2009122512,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,21,1012,12,15,0,2009122515,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,16,1013,8,13,0,2009122518,0,0,0,0,0,0,0,0,0,0,0,1
20,0.1,0,73,1015,5,10,1,2009122521,0,0,0,0,0,0,0,0,0,0,0,1
